# -*- fill-column: 79 -*-
#
# This file contains named palettes that can be specified to "bleopt
# colorglass_base16_palette".  The first column is the name of the palette.
# The next 16 values ($2..$17) provides the codes of the basic 16 colors.  $18
# and $19 is the default foreground and background colors, and $20 is the
# cursor color, if available.

# https://github.com/akinomyoga/contra
Calamity                       0x2f2833 0xfc644d 0xa5f69c 0xe9d7a5 0x3b79c7 0xf92672 0x74d3de 0xd5ced9 0x7e6c88 0xfc644d 0xa5f69c 0xe9d7a5 0x3b79c7 0xf92672 0x74d3de 0xffffff 0xd5ced9 0x2f2833 0xd5ced9
Carbonfox                      0x282828 0xee5396 0x25be6a 0x08bdba 0x78a9ff 0xbe95ff 0x33b1ff 0xdfdfe0 0x484848 0xf16da6 0x46c880 0x2dc7c4 0x8cb6ff 0xc8a5ff 0x52bdff 0xe4e4e5 0xf2f4f8 0x161616 0xf2f4f8
CatppuccinFrappe               0x51576d 0xe78284 0xa6d189 0xe5c890 0x8caaee 0xf4b8e4 0x81c8be 0xb5bfe2 0x626880 0xeda0a2 0xb9dba2 0xecd7ae 0xadc2f3 0xf38ed8 0x98d2ca 0xa5adce 0xc6d0f5 0x303446 0xf2d5cf
CatppuccinLatte                0xbcc0cc 0xd20f39 0x40a02b 0xdf8e1d 0x1e66f5 0xea76cb 0x179299 0x5c5f77 0xacb0be 0xe7103f 0x46b02f 0xe49931 0x3878f6 0xef95d7 0x19a1a8 0x6c6f85 0x4c4f69 0xeff1f5 0xdc8a78
CatppuccinMacchiato            0x494d64 0xed8796 0xa6da95 0xeed49f 0x8aadf4 0xf5bde6 0x8bd5ca 0xb8c0e0 0x5b6078 0xf2a7b2 0xbde3b0 0xf4e3c1 0xadc5f7 0xf493da 0xa5ded6 0xa5adcb 0xcad3f5 0x24273a 0xf4dbd6
CatppuccinMocha                0x45475a 0xf38ba8 0xa6e3a1 0xf9e2af 0x89b4fa 0xf5c2e7 0x94e2d5 0xbac2de 0x585b70 0xf7aec2 0xc2ecbf 0xfcd682 0xaeccfc 0xf398da 0xb1eae1 0xa6adc8 0xcdd6f4 0x1e1e2e 0xf5e0dc
Chalk                          0x7d8b8f 0xb23a52 0x789b6a 0xb9ac4a 0x2a7fac 0xbd4f5a 0x44a799 0xd2d8d9 0x888888 0xf24840 0x80c470 0xffeb62 0x4196ff 0xfc5275 0x53cdbd 0xd2d8d9 0xd2d8d9 0x2b2d2e 0x708284
Chalkboard                     0x000000 0xc37372 0x72c373 0xc2c372 0x7372c3 0xc372c2 0x72c2c3 0xd9d9d9 0x585858 0xdbaaaa 0xaadbaa 0xdadbaa 0xaaaadb 0xdbaada 0xaadadb 0xffffff 0xd9e6f2 0x29262f 0xd9e6f2
ChallengerDeep                 0x141228 0xff5458 0x62d196 0xffb378 0x65b2ff 0x906cff 0x63f2f1 0xa6b3cc 0x565575 0xff8080 0x95ffa4 0xffe9aa 0x91ddff 0xc991e1 0xaaffe4 0xcbe3e7 0xcbe1e7 0x1e1c31 0xfbfcfc
Chester                        0x080200 0xfa5e5b 0x16c98d 0xffc83f 0x288ad6 0xd34590 0x28ddde 0xe7e7e7 0x6f6b68 0xfa5e5b 0x16c98d 0xfeef6d 0x278ad6 0xd34590 0x27dede 0xffffff 0xffffff 0x2c3643 0xb4b1b1
Ciapre                         0x181818 0x8e0d16 0x48513b 0xcc8b3f 0x576d8c 0x724d7c 0x5c4f4b 0xaea47f 0x555555 0xac3835 0xa6a75d 0xdcdf7c 0x3097c6 0xd33061 0xf3dbb2 0xf4f4f4 0xaea47a 0x191c27 0x92805b
CitrusInk                      0x14201e 0xff6b5b 0x5fd3a0 0xe6c84a 0xc2ef45 0xf2b441 0xcfe89a 0xeaf0e2 0x4f6b5e 0xff8174 0x72d8ab 0xf2a23e 0xb8e62e 0xb8e62e 0xd5eba6 0xffffff 0xeaf0e2 0x0b1413 0xb8e62e
Citruszest                     0x404040 0xff5454 0x00cc7a 0xffd400 0x00bfff 0xff90fe 0x48d1cc 0xbfbfbf 0x808080 0xff1a75 0x1affa3 0xffff00 0x33cfff 0xffb2fe 0x00fff2 0xf9f9f9 0xbfbfbf 0x121212 0x666666
Claude                         0xc15f3c 0x788c5d 0xb16803 0x6a9bcc 0x8b6cb0 0x2e8b8b 0xb5b3a9 0x3d3d3c 0xd97757 0x8fa86b 0xd4952b 0x7bafd4 0xa080c8 0x4eaaaa 0xbab9b5 0x141413 0x141413 0xfaf9f5 0xd97757
ClaudeDark                     0x888681 0xd47563 0x9aca86 0xe8c96b 0x6a9bcc 0x9b87f5 0x3cbe8c 0xe2e1da 0xa6a59b 0xf4a9a9 0xa8d166 0xfab319 0x9fc5f4 0xf3aac5 0x79d7b3 0xefeeeb 0xe5e4e1 0x262624 0xd97757
ClaudeLight                    0x0a0a0a 0xa84b3a 0x2e7c4c 0x8a6220 0x184e95 0x882b4d 0x066049 0xb6b5aa 0x51504d 0xe34a4a 0x639900 0xb87700 0x3886e5 0xd55382 0x199f70 0xe2e1da 0x141413 0xfaf9f5 0xd97757
ClearDark                      0x35424c 0xb45648 0x6caa71 0xc4ac62 0x6d96b4 0xbd7bcd 0x7ccbcd 0xdee5eb 0x465c6d 0xdf6c5a 0x79be7e 0xe5c872 0x67b5ed 0xd389e5 0x84dde0 0xe5eff5 0xe6e6e6 0x212734 0x9d9d9d
ClearLight                     0x2d3840 0xb45648 0x6caa71 0xc4ac62 0x5685a8 0xad64be 0x69c6c9 0xb4bbbf 0x506573 0xdf6c5a 0x79be7e 0xd8bb65 0x49a2e1 0xd389e5 0x5ec7cb 0xd8e1e7 0x3a4851 0xffffff 0x919191
Cobalt2                        0x000000 0xff0000 0x38de21 0xffe50a 0x1460d2 0xff005d 0x00bbbb 0xbbbbbb 0x555555 0xf40e17 0x3bd01d 0xedc809 0x5555ff 0xff55ff 0x6ae3fa 0xffffff 0xffffff 0x132738 0xf0cc09
CobaltNeon                     0x142631 0xff2320 0x3ba5ff 0xe9e75c 0x8ff586 0x781aa0 0x8ff586 0xba46b2 0xfff688 0xd4312e 0x8ff586 0xe9f06d 0x3c7dd2 0x8230a7 0x6cbc67 0x8ff586 0x8ff586 0x142838 0xc4206f
CobaltNext                     0x000000 0xff527b 0x8cc98f 0xffc64c 0x409dd4 0xcba3c7 0x37b5b4 0xd7deea 0x62747f 0xe47e8b 0xbaddbb 0xffdc91 0x7ac0eb 0xf3ccef 0x84e4e3 0xffffff 0xd7deea 0x162c35 0xffc64c
CobaltNextDark                 0x262f37 0xf94967 0x8cc98f 0xffc64c 0x409dd4 0xcba3c7 0x37b5b4 0xd7deea 0x62747f 0xe47e8b 0xbaddbb 0xffdc91 0x7ac0eb 0xf3ccef 0x84e4e3 0xffffff 0xd7deea 0x0b1c24 0xffc64c
CobaltNextMinimal              0x323d47 0xff657a 0x8cc98f 0xffc64c 0x409dd4 0xcba3c7 0x37b5b4 0xd7deea 0x62747f 0xe47e8b 0xbaddbb 0xffdc91 0x7ac0eb 0xf3ccef 0x84e4e3 0xffffff 0xd7deea 0x0b1c24 0x37b5b4
CoffeeTheme                    0x000000 0xc91b00 0x00c200 0xadaa00 0x0225c7 0xca30c7 0x00b8ba 0xa1a1a1 0x686868 0xff6e67 0x1fba28 0xb2af1b 0x6871ff 0xf26af2 0x20bdbf 0xffffff 0x000000 0xf5deb3 0xa1a1a1
CoolNight                      0x0b3b61 0xff3a3a 0x52ffd0 0xfff383 0x1376f9 0xc792ea 0xff5ed4 0x16fda2 0x63686d 0xff54b0 0x74ffd8 0xfcf5ae 0x388eff 0xae81ff 0xff6ad7 0x60fbbf 0xecdef4 0x010c18 0x38ff9d
CrayonPonyFish                 0x2b1b1d 0x91002b 0x579524 0xab311b 0x8c87b0 0x692f50 0xe8a866 0x68525a 0x4a383b 0xc5255d 0x8dff57 0xc8381d 0xcfc9ff 0xfc6cba 0xffceaf 0xb0949d 0x68525a 0x150707 0x68525a
CursorDark                     0x242424 0xfc6b83 0x3fa266 0xd2943e 0x81a1c1 0xb48ead 0x88c0d0 0xe4e4e4 0x4a4a4a 0xfc6b83 0x70b489 0xf1b467 0x87a6c4 0xb48ead 0x88c0d0 0xe4e4e4 0xd4d4d4 0x141414 0xd4d4d4
CursorLight                    0x252525 0xcf2d56 0x1f8a65 0xa16900 0x3c7cab 0xb8448b 0x4c7f8c 0xafafaf 0x5c5c5c 0xe75e78 0x55a583 0xc08532 0x6299c3 0xd06ba6 0x6f9ba6 0xffffff 0x252525 0xf3f3f3 0x252525
CutiePro                       0x000000 0xf56e7f 0xbec975 0xf58669 0x42d9c5 0xd286b7 0x37cb8a 0xd5c3c3 0x88847f 0xe5a1a3 0xe8d6a7 0xf1bb79 0x80c5de 0xb294bb 0x9dccbb 0xffffff 0xd5d0c9 0x181818 0xefc4cd
Cyberdyne                      0x080808 0xff8373 0x00c172 0xd2a700 0x0071cf 0xff90fe 0x6bffdd 0xf1f1f1 0x484848 0xffc4be 0xd6fcba 0xfffed5 0xc2e3ff 0xffb2fe 0xe6e7fe 0xffffff 0x00ff92 0x151144 0x00ff9c
Cyberpunk                      0x000000 0xff7092 0x00fbac 0xfffa6a 0x00bfff 0xdf95ff 0x86cbfe 0xffffff 0x595959 0xff8aa4 0x21f6bc 0xfff787 0x1bccfd 0xe6aefe 0x99d6fc 0xffffff 0xe5e5e5 0x332a57 0x21f6bc
CyberpunkScarletProtocol       0x101116 0xff0051 0x01dc84 0xfaf945 0x0271b6 0xc930c7 0x00c5c7 0xc7c7c7 0x686868 0xff6e67 0x60fa68 0xfffc67 0x6871ff 0xbd35ec 0x60fdff 0xffffff 0xe41951 0x101116 0x76ff9f
DaltonDark                     0x282828 0xd85050 0x5b914e 0xc4c40c 0x7aa2f7 0xa050d0 0x56717f 0xb8b8b8 0x494949 0xf07068 0x88b97d 0xeded02 0x97b1f1 0xc070f0 0x6691a7 0xd8d8d8 0xc8c9cc 0x1b1b1b 0x9a9a9a
Dark+                          0x000000 0xcd3131 0x0dbc79 0xe5e510 0x2472c8 0xbc3fbc 0x11a8cd 0xe5e5e5 0x666666 0xf14c4c 0x23d18b 0xf5f543 0x3b8eea 0xd670d6 0x29b8db 0xe5e5e5 0xcccccc 0x1e1e1e 0xffffff
DarkModern                     0x272727 0xf74949 0x2ea043 0x9e6a03 0x0078d4 0xd01273 0x1db4d6 0xcccccc 0x5d5d5d 0xdc5452 0x23d18b 0xf5f543 0x3b8eea 0xd670d6 0x29b8db 0xe5e5e5 0xcccccc 0x1f1f1f 0xffffff
DarkPastel                     0x000000 0xff5555 0x55ff55 0xffff55 0x5555ff 0xff55ff 0x55ffff 0xbbbbbb 0x555555 0xff5555 0x55ff55 0xffff55 0x5555ff 0xff55ff 0x55ffff 0xffffff 0xffffff 0x000000 0xbbbbbb
Darkermatrix                   0x091013 0x1a4831 0x6fa64c 0x595900 0x00cb6b 0x4e375a 0x125459 0x1a4833 0x404040 0x0d452a 0x90d762 0xe2e500 0x00ff87 0x4e375a 0x176c73 0x00381e 0x35451a 0x070c0e 0x444733
Darkmatrix                     0x091013 0x006536 0x6fa64c 0x7e8000 0x2c9a84 0x523a60 0x114d53 0x006536 0x404040 0x00733d 0x90d762 0xe2e500 0x46d8b8 0x573d66 0x12545a 0x006536 0x3e5715 0x070c0e 0x9fa86e
Darkside                       0x000000 0xe8341c 0x68c256 0xf2d42c 0x1c98e8 0x8e69c9 0x1c98e8 0xbababa 0x4c4c4c 0xe05a4f 0x77b869 0xefd64b 0x387cd3 0x957bbe 0x3d97e2 0xbababa 0xbababa 0x222324 0xbbbbbb
Dawnfox                        0x575279 0xb4637a 0x618774 0xea9d34 0x286983 0x907aa9 0x56949f 0xb2b6bd 0x5f5695 0xc26d85 0x629f81 0xeea846 0x2d81a3 0x9a80b9 0x5ca7b4 0xe6ebf3 0x575279 0xfaf4ed 0x575279
Daybreak                       0x44413b 0xaf2817 0x3c6a12 0x795900 0x186875 0x754193 0x006a62 0x6e6b62 0x8c8579 0xc03a27 0x538625 0x9a4c1f 0x207887 0x8552a3 0x087a71 0x2e2c27 0x44413b 0xf3efe8 0xa25327
Dayfox                         0x352c24 0xa5222f 0x396847 0xac5402 0x2848a9 0x6e33ce 0x287980 0xbfb6ae 0x534c45 0xb3434e 0x577f63 0xb86e28 0x4863b6 0x8452d5 0x488d93 0xf4ece6 0x3d2b5a 0xf6f2ee 0x3d2b5a
Deep                           0x000000 0xd70005 0x1cd915 0xd9bd26 0x5665ff 0xb052da 0x50d2da 0xe0e0e0 0x535353 0xfb0007 0x22ff18 0xfedc2b 0x9fa9ff 0xe09aff 0x8df9ff 0xffffff 0xcdcdcd 0x090909 0xd0d0d0
Desert                         0x4d4d4d 0xff2b2b 0x98fb98 0xf0e68c 0xcd853f 0xffdead 0xffa0a0 0xf5deb3 0x626262 0xff5555 0x55ff55 0xffff55 0x87ceff 0xff55ff 0xffd700 0xffffff 0xffffff 0x333333 0x00ff00
Detuned                        0x171717 0xfe4386 0xa6e32d 0xe6da73 0x0094d9 0x9b37ff 0x50b7d9 0xc7c7c7 0x686868 0xfa80ac 0xbde371 0xfff27f 0x00beff 0xbe9eff 0x5ed7ff 0xffffff 0xc7c7c7 0x000000 0xc7c7c7
Dimidium                       0x000000 0xcf494c 0x60b442 0xdb9c11 0x0575d8 0xaf5ed2 0x1db6bb 0xbab7b6 0x817e7e 0xff643b 0x37e57b 0xfccd1a 0x688dfd 0xed6fe9 0x32e0fb 0xdee3e4 0xbab7b6 0x141414 0x37e57b
DimmedMonokai                  0x3a3d43 0xbe3f48 0x879a3b 0xc5a635 0x4f76a1 0x855c8d 0x578fa4 0xb9bcba 0x888987 0xfb001f 0x0f722f 0xc47033 0x186de3 0xfb0067 0x2e706d 0xfdffb9 0xb9bcba 0x1f1f1f 0xf83e19
Django                         0x000000 0xfd6209 0x41a83e 0xffe862 0x315d3f 0xf8f8f8 0x9df39f 0xffffff 0x585858 0xff943b 0x73da70 0xffff94 0x568264 0xffffff 0xcfffd1 0xffffff 0xf8f8f8 0x0b2f20 0x336442
DjangoRebornAgain              0x000000 0xfd6209 0x41a83e 0xffe862 0x245032 0xf8f8f8 0x9df39f 0xffffff 0x4c4c4c 0xff943b 0x73da70 0xffff94 0x568264 0xffffff 0xcfffd1 0xffffff 0xdadedc 0x051f14 0xffcc00
DjangoSmooth                   0x000000 0xfd6209 0x41a83e 0xffe862 0x989898 0xf8f8f8 0x9df39f 0xe8e8e7 0x727272 0xff943b 0x73da70 0xffff94 0xcacaca 0xffffff 0xcfffd1 0xffffff 0xf8f8f8 0x245032 0x4c7e5c
DogxiMisty                     0x000000 0xff5c57 0x94e362 0xeebd70 0x99ecfe 0xff6ac1 0x5fdeed 0xf1f1f0 0x686868 0xff5c57 0x94e362 0xefc781 0x99ecfe 0xff6ac1 0x87e0f0 0xf1f1f0 0xeff0eb 0x282a36 0xeaeaea
DoomOne                        0x000000 0xff6c6b 0x98be65 0xecbe7b 0xa9a1e1 0xc678dd 0x51afef 0xbbc2cf 0x595959 0xff6655 0x99bb66 0xecbe7b 0xa9a1e1 0xc678dd 0x51afef 0xbfbfbf 0xbbc2cf 0x282c34 0x51afef
DoomPeacock                    0x1c1f24 0xcb4b16 0x26a6a6 0xbcd42a 0x2a6cc6 0xa9a1e1 0x5699af 0xede0ce 0x51504d 0xff5d38 0x98be65 0xe6f972 0x51afef 0xc678dd 0x46d9ff 0xdfdfdf 0xede0ce 0x2b2a27 0x9c9c9d
DotGov                         0x191919 0xbf091d 0x3d9751 0xf6bb34 0x17b2e0 0x7830b0 0x8bd2ed 0xffffff 0x595959 0xbf091d 0x3d9751 0xf6bb34 0x17b2e0 0x7830b0 0x8bd2ed 0xffffff 0xebebeb 0x262c35 0xd9002f
Dracula                        0x21222c 0xff5555 0x50fa7b 0xf1fa8c 0xbd93f9 0xff79c6 0x8be9fd 0xf8f8f2 0x6272a4 0xff6e6e 0x69ff94 0xffffa5 0xd6acff 0xff92df 0xa4ffff 0xffffff 0xf8f8f2 0x282a36 0xf8f8f2
Dracula+                       0x21222c 0xff5555 0x50fa7b 0xffcb6b 0x82aaff 0xc792ea 0x8be9fd 0xf8f8f2 0x545454 0xff6e6e 0x69ff94 0xffcb6b 0xd6acff 0xff92df 0xa4ffff 0xf8f8f2 0xf8f8f2 0x212121 0xeceff4
Driftwood                      0x211d19 0xe77467 0xaab971 0xe1b869 0x78b3b5 0xc9a0bd 0xa5c4b1 0xc2b7a6 0x9a8e7c 0xf38f7e 0xbecc8a 0xe39962 0x92c6c7 0xdab6d1 0xbbd6c3 0xf2eadb 0xe6ddd0 0x2a2622 0xdfb666
Duckbones                      0x0e101a 0xe03600 0x5dcd97 0xe39500 0x00a3cb 0x795ccc 0x00a3cb 0xebefc0 0x444860 0xff4821 0x58db9e 0xf6a100 0x00b4e0 0xb3a1e6 0x00b4e0 0xb3b692 0xebefc0 0x0e101a 0xedf2c2
DuotoneDark                    0x1f1d27 0xd9393e 0x2dcd73 0xd9b76e 0xffc284 0xde8d40 0x2488ff 0xb7a1ff 0x4e4a60 0xd9393e 0x2dcd73 0xd9b76e 0xffc284 0xde8d40 0x2488ff 0xeae5ff 0xb7a1ff 0x1f1d27 0xff9839
Duskfox                        0x393552 0xeb6f92 0xa3be8c 0xf6c177 0x569fba 0xc4a7e7 0x9ccfd8 0xe0def4 0x544d8a 0xf083a2 0xb1d196 0xf9cb8c 0x65b1cd 0xccb1ed 0xa6dae3 0xe2e0f7 0xe0def4 0x232136 0xe0def4
ENCOM                          0x000000 0x9f0000 0x008b00 0xffd000 0x0081ff 0xbc00ca 0x008b8b 0xbbbbbb 0x555555 0xff0000 0x00ee00 0xffff00 0x0000ff 0xff00ff 0x00cdcd 0xffffff 0x00a595 0x000000 0xbbbbbb
Earthsong                      0x121418 0xc94234 0x85c54c 0xf5ae2e 0x1398b9 0xd0633d 0x509552 0xe5c6aa 0x675f54 0xff645a 0x98e036 0xe0d561 0x5fdaff 0xff9269 0x84f088 0xf6f7ec 0xe5c7a9 0x292520 0xf6f7ec
Eclipse                        0x0a0d12 0xff6366 0x85df5e 0xf1c655 0x5fb9ff 0xcea5ff 0x3addc4 0xb7c0ce 0x5c6675 0xff8688 0xa0ec7e 0xfad77c 0x84ccff 0xddbfff 0x68ead3 0xf4f8fd 0xdce3ed 0x0e1116 0xf6c45f
ElectronHighlighter            0x15161f 0xff6c8d 0x00ffc3 0xffebb1 0x77abff 0xdaa4f4 0x00e5ff 0x7187b7 0x4b5b8c 0xff6c8d 0x00ffc3 0xffebb1 0x77abff 0xdaa4f4 0x00e5ff 0xc3cde2 0xa5b6d4 0x23283d 0xa5b6d4
ElectronHighlighterDay         0xc2c6d4 0xf52a65 0x10a877 0xdf8e1d 0x366ff0 0x8b4fe0 0x0a9fbf 0x59647e 0x7b88a8 0xf52a65 0x10a877 0xdf8e1d 0x366ff0 0x8b4fe0 0x0a9fbf 0x2f3b54 0x2f3b54 0xeef0f5 0x2f3b54
Elegant                        0x0a1222 0xff0257 0x85cc95 0xffcb8b 0x8dabe1 0xc792eb 0x78ccf0 0xffffff 0x575656 0xff0057 0x85cc95 0xffcb8b 0x8dabe1 0xc792eb 0x3facef 0xffffff 0xced2d6 0x292b31 0x00beff
Elemental                      0x3c3c30 0x98290f 0x479a43 0x7f7111 0x497f7d 0x7f4e2f 0x387f58 0x807974 0x555445 0xe0502a 0x61e070 0xd69927 0x79d9d9 0xcd7c54 0x59d599 0xfff1e9 0x807a74 0x22211d 0xfacb80
Elementary                     0x242424 0xd71c15 0x5aa513 0xfdb40c 0x134899 0xe40038 0x2595e1 0xefefef 0x4b4b4b 0xfc1c18 0x6bc219 0xfec80e 0x0955ff 0xfb0050 0x3ea8fc 0x8c00ec 0xefefef 0x181818 0xbbbbbb
Embark                         0x1e1c31 0xf0719b 0xa1efd3 0xffe9aa 0x57c7ff 0xc792ea 0x87dfeb 0xf8f8f2 0x585273 0xf02e6e 0x2ce592 0xffb378 0x1da0e2 0xa742ea 0x63f2f1 0xa6b3cc 0xeeffff 0x1e1c31 0xa1efd3
EmbersDark                     0x16130f 0x826d57 0x57826d 0x6d8257 0x6d5782 0x82576d 0x576d82 0xa39a90 0x5a5047 0x828257 0x464039 0x50483f 0x8a8075 0xbeb6ae 0x825757 0xdbd6d1 0xa39a90 0x16130f 0xa39a90
EmeraldSynth                   0x0a0118 0xff2a6d 0x00e67e 0xffcc66 0x8b9cf7 0xff79c6 0x4dd0e1 0xf0e6ff 0x6a5585 0xff5c8a 0x40ffdd 0xffe099 0xb0b8fc 0xff9ed0 0x7ee0ec 0xffffff 0x00ffcc 0x0d0221 0xff79c6
Espresso                       0x353535 0xd25252 0xa5c261 0xffc66d 0x6c99bb 0xd197d9 0xbed6ff 0xeeeeec 0x606060 0xf00c0c 0xc2e075 0xe1e48b 0x8ab7d9 0xefb5f7 0xdcf4ff 0xffffff 0xffffff 0x323232 0xd6d6d6
EspressoLibre                  0x000000 0xcc0000 0x1a921c 0xf0e53a 0x0066ff 0xc5656b 0x06989a 0xd3d7cf 0x555753 0xef2929 0x9aff87 0xfffb5c 0x43a8ed 0xff818a 0x34e2e2 0xeeeeec 0xb8a898 0x2a211c 0xffffff
Everblush                      0x232a2d 0xe57474 0x8ccf7e 0xe5c76b 0x67b0e8 0xc47fd5 0x6cbfbf 0xb3b9b8 0x464e50 0xef7e7e 0x96d988 0xf4d67a 0x71baf2 0xce89df 0x67cbe7 0xbdc3c2 0xdadada 0x141b1e 0xdadada
EverforestDarkHard             0x7a8478 0xe67e80 0xa7c080 0xdbbc7f 0x7fbbb3 0xd699b6 0x83c092 0xf2efdf 0xa6b0a0 0xf85552 0x8da101 0xdfa000 0x3a94c5 0xdf69ba 0x35a77c 0xfffbef 0xd3c6aa 0x1e2326 0xe69875
EverforestDarkMed              0x7a8478 0xe67e80 0xa7c080 0xdbbc7f 0x7fbbb3 0xd699b6 0x83c092 0xf2efdf 0xa6b0a0 0xf85552 0x8da101 0xdfa000 0x3a94c5 0xdf69ba 0x35a77c 0xfffbef 0xd3c6aa 0x232a2e 0xe69875
EverforestDarkSoft             0x7a8478 0xe67e80 0xa7c080 0xdbbc7f 0x7fbbb3 0xd699b6 0x83c092 0xf2efdf 0xa6b0a0 0xf85552 0x8da101 0xdfa000 0x3a94c5 0xdf69ba 0x35a77c 0xfffbef 0xd3c6aa 0x293136 0xe69875
EverforestLightHard            0x7a8478 0xe67e80 0x9ab373 0xceaf72 0x7fbbb3 0xd699b6 0x83c092 0xb2af9f 0xa6b0a0 0xf85552 0x8da101 0xdfa000 0x3a94c5 0xdf69ba 0x35a77c 0xfffbef 0x5c6a72 0xf2efdf 0xf57d26
EverforestLightMed             0x7a8478 0xe67e80 0x9ab373 0xc1a266 0x7fbbb3 0xd699b6 0x83c092 0xb2af9f 0xa6b0a0 0xf85552 0x8da101 0xdfa000 0x3a94c5 0xdf69ba 0x35a77c 0xfffbef 0x5c6a72 0xefebd4 0xf57d26
EverforestLightSoft            0x7a8478 0xe67e80 0x8da666 0xc1a266 0x72aea6 0xc98ca9 0x76b385 0xa5a292 0x99a393 0xf85552 0x8da101 0xd29300 0x3a94c5 0xdf69ba 0x35a77c 0xfffbef 0x5c6a72 0xe5dfc5 0xf57d26
Fahrenheit                     0x1d1d1d 0xcda074 0x9e744d 0xfecf75 0x7f0e0f 0x734c4d 0x979797 0xffffce 0x404040 0xfecea0 0xcc734d 0xfd9f4d 0xcb4a05 0x4e739f 0xfed04d 0xffffff 0xffffce 0x000000 0xbbbbbb
Fairyfloss                     0x040303 0xf92672 0xc2ffdf 0xe6c000 0xc2ffdf 0xffb8d1 0xc5a3ff 0xf8f8f0 0x6090cb 0xff857f 0xc2ffdf 0xffea00 0xc2ffdf 0xffb8d1 0xc5a3ff 0xf8f8f0 0xf8f8f2 0x5a5475 0xf8f8f0
FarmhouseDark                  0x1d2027 0xba0004 0x549d00 0xc87300 0x0049e6 0x9f1b61 0x1fb65c 0xe8e4e1 0x464d54 0xeb0009 0x7ac100 0xea9a00 0x006efe 0xbf3b7f 0x19e062 0xf4eef0 0xe8e4e1 0x1d2027 0x006efe
FarmhouseLight                 0x1d2027 0x8d0003 0x3a7d00 0xa95600 0x092ccd 0x820046 0x229256 0xa8a4a1 0x394047 0xeb0009 0x7ac100 0xea9a00 0x006efe 0xbf3b7f 0x00c649 0xf4eef0 0x1d2027 0xe8e4e1 0x006efe
Fideloper                      0x292f33 0xcb1e2d 0xedb8ac 0xb7ab9b 0x2e78c2 0xc0236f 0x309186 0xeae3ce 0x496068 0xd4605a 0xd4605a 0xa86671 0x7c85c4 0x5c5db2 0x819090 0xfcf4df 0xdbdae0 0x292f33 0xd4605a
FireflyTraditional             0x000000 0xc23720 0x33bc26 0xafad24 0x5a63ff 0xd53ad2 0x33bbc7 0xcccccc 0x828282 0xff3b1e 0x2ee720 0xecec16 0x838dff 0xff5cfe 0x29f0f0 0xebebeb 0xf5f5f5 0x000000 0x00f900
FirefoxDev                     0x002831 0xe63853 0x5eb83c 0xa57706 0x359ddf 0xd75cff 0x4b73a2 0xdcdcdc 0x26444d 0xe1003f 0x1d9000 0xcd9409 0x006fc0 0xa200da 0x005794 0xe2e2e2 0x7c8fa4 0x0e1011 0x708284
Firewatch                      0x585f6d 0xd95360 0x5ab977 0xdfb563 0x4d89c4 0xd55119 0x44a8b6 0xe6e5ff 0x585f6d 0xd95360 0x5ab977 0xdfb563 0x4c89c5 0xd55119 0x44a8b6 0xe6e5ff 0x9ba2b2 0x1e2027 0xf6f7ec
FishTank                       0x03073c 0xc6004a 0xacf157 0xfecd5e 0x525fb8 0x986f82 0x968763 0xecf0fc 0x6c5b30 0xda4b8a 0xdbffa9 0xfee6a9 0xb2befa 0xfda5cd 0xa5bd86 0xf6ffec 0xecf0fe 0x232537 0xfecd5e
Flat                           0x222d3f 0xa82320 0x32a548 0xe58d11 0x3167ac 0x781aa0 0x2c9370 0xb0b6ba 0x475262 0xd4312e 0x2d9440 0xe5be0c 0x3c7dd2 0x8230a7 0x35b387 0xe7eced 0x2cc55d 0x002240 0xe5be0c
Flatland                       0x1d1d19 0xf18339 0x9fd364 0xf4ef6d 0x5096be 0x695abc 0xd63865 0xffffff 0x50504c 0xd22a24 0xa7d42c 0xff8949 0x61b9d0 0x695abc 0xd63865 0xffffff 0xb8dbef 0x1d1f21 0x708284
FlexokiDark                    0x100f0f 0xd14d41 0x879a39 0xd0a215 0x4385be 0xce5d97 0x3aa99f 0x878580 0x575653 0xaf3029 0x66800b 0xad8301 0x205ea6 0xa02f6f 0x24837b 0xcecdc3 0xcecdc3 0x100f0f 0xcecdc3
FlexokiLight                   0x100f0f 0xaf3029 0x66800b 0xad8301 0x205ea6 0xa02f6f 0x24837b 0x6f6e69 0xb7b5ac 0xd14d41 0x879a39 0xd0a215 0x4385be 0xce5d97 0x3aa99f 0xcecdc3 0x100f0f 0xfffcf0 0x100f0f
Floraverse                     0x08002e 0x7e1a46 0x5d731a 0xcd751c 0x1d6da1 0xb7077e 0x42a38c 0xf3e0b8 0x4c3866 0xd02063 0xb4ce59 0xfac357 0x40a4cf 0xf12aae 0x62caa8 0xfff5db 0xdbd1b9 0x0e0d15 0xbbbbbb
ForestBlue                     0x333333 0xf8818e 0x92d3a2 0x1a8e63 0x8ed0ce 0x5e468c 0x31658c 0xe2d8cd 0x4a4a4a 0xfb3d66 0x6bb48d 0x30c85a 0x39a7a2 0x7e62b3 0x6096bf 0xe2d8cd 0xe2d8cd 0x051519 0x9e9ecb
